candidate_id,unit_id,label,feature,value,surface,source_field,span_start,span_end,evidence,rule,status,normalization_status,source_sha256,extractor,authority_sha256
b00cf810140b2e507a5446c86271ec5a4a67ceda96ba205e4491db04e3fb6c1f,R142_0015,PER,actors,Domenego Lion,Dom[enic]o Lion,signatories_raw,3,18,D. Dom[enic]o Lion D. Marco Grad[enig]o D. Piero Soranzo,NER_authority,pending_expert_validation,confirmed,c910c02da3cc40e5cc6a95024ff8c79e122ee73218d724ba8a2b3236514c3f7b,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
74355441aea10281aa03fe545e20230930e668e46eb79f6497b25c41710d2c9d,R142_0015,PER,actors,Marco Grad[enig]o,Marco Grad[enig]o,signatories_raw,22,39,D. Dom[enic]o Lion D. Marco Grad[enig]o D. Piero Soranzo,NER_person_context,pending_expert_validation,unresolved,c910c02da3cc40e5cc6a95024ff8c79e122ee73218d724ba8a2b3236514c3f7b,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
4b5da4f1cd650176380eb22add94f8ce6e140abef7ee8446f5155a913fccef05,R142_0015,PER,actors,Piero Soranzo,Piero Soranzo,signatories_raw,43,56,D. Dom[enic]o Lion D. Marco Grad[enig]o D. Piero Soranzo,NER_person_context,pending_expert_validation,unresolved,c910c02da3cc40e5cc6a95024ff8c79e122ee73218d724ba8a2b3236514c3f7b,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
16f7e10198d076260f0df1265375fef5c65d943f0657b02eab226dfd537e79e6,R142_0016,PER,actors,michiel Gastaldello,michiel Gastaldello,text_diplomatic,307,326," quella camera nella persona de ambroso q[uondam] michiel Gastaldello da Venetia, che puo esser di età de 15 in 16 anni",NER_person_context,pending_expert_validation,unresolved,1f0d0517e8aff6b6fcea3af820bb26dddedc5ed3a3fa2aac6b04dcdc96401b58,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
b8bf8ce5b63e6e746ff64c6600bd993f069af53736a4f76133811f921f12ff39,R142_0016,LOC,geography,Venezia,Venetia,text_diplomatic,330,337,"rsona de ambroso q[uondam] michiel Gastaldello da Venetia, che puo esser di età de 15 in 16 anni et in luog",NER_authority,pending_expert_validation,proposed,1f0d0517e8aff6b6fcea3af820bb26dddedc5ed3a3fa2aac6b04dcdc96401b58,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
2894a2bc9e95930873b1fde57728d17646b93ad2d3e48b728dce099fbb3c8230,R142_0016,LOC,geography,Cologna,Cologna,marginal_note_raw,13,20,Cauallaro di Cologna,NER_authority,pending_expert_validation,proposed,b28aacf509ec09cc4810a9d1f16cb0f39460328d120f0af6a7ecc162880ad28e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
fd8b8cee98af501eee6336ad5d539798ef92b88ae0fdf1ff95cd4b5cfe177ab5,R142_0016,PER,actors,Ruzin Ruzini,Ruzin Ruzini,signatories_raw,3,15,D. Ruzin Ruzini D. Fantin Diodo D. Piero Soranzo,NER_person_context,pending_expert_validation,unresolved,c57f10d1cf462e217108710a37c334c3c6e0f89ca1197b8e02b8cd47561d8bac,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
f670c2647429d7a1d183f30cd9164ac39e6b90a58bb05e8ced01d7ee0dcb01f7,R142_0016,PER,actors,Fantin Diodo,Fantin Diodo,signatories_raw,19,31,D. Ruzin Ruzini D. Fantin Diodo D. Piero Soranzo,NER_person_context,pending_expert_validation,unresolved,c57f10d1cf462e217108710a37c334c3c6e0f89ca1197b8e02b8cd47561d8bac,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
66aacfcdff200cdd31c515419a462beb87d2104e16877eb8fecc382fa21a8eb7,R142_0016,PER,actors,Piero Soranzo,Piero Soranzo,signatories_raw,35,48,D. Ruzin Ruzini D. Fantin Diodo D. Piero Soranzo,NER_person_context,pending_expert_validation,unresolved,c57f10d1cf462e217108710a37c334c3c6e0f89ca1197b8e02b8cd47561d8bac,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
4320a57962d86272665bb1c7e0e366f56ca821d3b87da445a95be4c92e845441,R142_0017,LOC,geography,Udine,Vdine,text_diplomatic,69,74," uedute le l[ette]re del s[igno]r luogotenente di Vdine de 19 sett[embr]e passato, per le quali ricerca d",NER_authority,pending_expert_validation,proposed,fda4ae83e458e9c6daa8843ccc747297c1243e9b5244c4a665e30fc3ee1d69c5,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
f3114a9c5769812a976bc2b2734df8eb9e372044225e00ee07522366889ea1fc,R142_0017,LOC,geography,Treviso,Treuiso,text_diplomatic,347,354,"e liberale figliuolo di m[esser] Piero borsato da Treuiso, et in luogo di Emiliano della Borda ultim[amen]t",NER_authority,pending_expert_validation,proposed,fda4ae83e458e9c6daa8843ccc747297c1243e9b5244c4a665e30fc3ee1d69c5,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
b44c3b3590dfc1603317692a1e3b4c056f044cb92984f15f232a945d9e4d3208,R142_0017,LOC,geography,Venezia,V[eneti]a,text_diplomatic,887,896,"di l[ire] 38 per ogni d[ucati] 500, che portano a V[eneti]a la doue dicemo riuerentem[en]te alla S[ereni]ta V",NER_authority,pending_expert_validation,proposed,fda4ae83e458e9c6daa8843ccc747297c1243e9b5244c4a665e30fc3ee1d69c5,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e84aabdf149b7deffc5c47f092a56e8e346009b67cf13e669dda8ccc2bbe76b9,R142_0017,LOC,geography,Udine,Vdine,marginal_note_raw,0,5,Vdine cauallaro,NER_authority,pending_expert_validation,proposed,c89253045d20817c349173069d8034abc769839afe91a62da7a19aa5045cffce,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
19ddb9cbbfcad1808604ddab5e2b2a027929861152667d8a978d6419a5a2400f,R142_0017,PER,actors,Ruzin Ruzini,Ruzin Ruzini,signatories_raw,3,15,D. Ruzin Ruzini D. Fantin Diedo D. Piero Soranzo,NER_person_context,pending_expert_validation,unresolved,e4681f797c976ee733fdda9a4a5847a2073bf4cc3feb083d78fe5026dd62b427,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
7bd4f1df0746915223867a77712b162e36aa349ba7cfccf8ade17497c4648440,R142_0017,PER,actors,Fantin Diedo,Fantin Diedo,signatories_raw,19,31,D. Ruzin Ruzini D. Fantin Diedo D. Piero Soranzo,NER_person_context,pending_expert_validation,unresolved,e4681f797c976ee733fdda9a4a5847a2073bf4cc3feb083d78fe5026dd62b427,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
1a3240358275016b02ad2fd94757deeb65d79a75200f18eb538b4afe4730c8bf,R142_0017,PER,actors,Piero Soranzo,Piero Soranzo,signatories_raw,35,48,D. Ruzin Ruzini D. Fantin Diedo D. Piero Soranzo,NER_person_context,pending_expert_validation,unresolved,e4681f797c976ee733fdda9a4a5847a2073bf4cc3feb083d78fe5026dd62b427,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
410c48de853df710dc00a307cdcdc4ddb2db8c7644eab3ed3367e3718b161e9d,R142_0018,ORG,institutional_terms,Zecca,zecca,text_diplomatic,2970,2975,"uali arzenti accresceranno maggiormente nella sua zecca per la condotta loro, come si spera con notabil s",NER_authority,pending_expert_validation,proposed,75d4d27486b4e1bd62cd9c2c230ebce0cc33fd853632ede7039844f442cbdc54,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
1322efc00045a7346433c2c4e8ee64f9da1567863a594749c5bfa09fc61102a9,R142_0018,ORG,institutional_terms,Zecca,Zecca,text_diplomatic,3216,3221,"re volte è sta fatto, di stampar monete nella sua Zecca per qualche tempo con li oblighi pero dell'istess",NER_authority,pending_expert_validation,proposed,75d4d27486b4e1bd62cd9c2c230ebce0cc33fd853632ede7039844f442cbdc54,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
d3de94d7e6316a4dccedca1bf71b1c5c8307be6e66601ed5b632fbb7518ec4f5,R142_0018,ORG,institutional_terms,Zecca,Zecca,text_diplomatic,3273,3278,"er qualche tempo con li oblighi pero dell'istessa Zecca dovendosi anco proveder in ogni modo, che cosi ne",NER_authority,pending_expert_validation,proposed,75d4d27486b4e1bd62cd9c2c230ebce0cc33fd853632ede7039844f442cbdc54,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
c7a99f27b8ce053abf9839d995f6c5d0b7dfefe9c06f30d6b480b0e413a6e9e4,R142_0018,PER,actors,Ruzier Ruzini,Ruzier Ruzini,signatories_raw,0,13,"Ruzier Ruzini, Piero Soranzo, Hier° ",NER_authority,pending_expert_validation,proposed,a1b0522f1ec2cdad3bfa3ec8567503083f2cf8c81ced88f567e33b3db00f5fe4,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
387260d59feab5d0a61c17051e462166494bbda7d52c97ab1733fdb60a455af1,R142_0018,PER,actors,Piero Soranzo,Piero Soranzo,signatories_raw,15,28,"Ruzier Ruzini, Piero Soranzo, Hier° ",NER_person_name,pending_expert_validation,unresolved,a1b0522f1ec2cdad3bfa3ec8567503083f2cf8c81ced88f567e33b3db00f5fe4,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
20a4a1d8b3c59fa599bcd617252d56afe754b9767ee38390b62794d54dfca23e,R142_0019,LOC,geography,Venezia,Venetia,text_diplomatic,561,568," sua Ceca, et poi quelle condotte, et spese qui a Venetia, come ogn'uno vede: onde da così pessima introdut",NER_authority,pending_expert_validation,proposed,41c6dee94f77109f26859817f4a14ed320b0673abb8556012181793a1d7a1083,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a663d5d1cff7adb5dcb12829dc8b58464f7d91b14bafc7724c030bb607ed7540,R142_0019,ORG,institutional_terms,Senato,Senato,text_diplomatic,1627,1633,"a opinione per poter esser deliberato nell'Ecc.mo Senato quanto sarà stimato poi più conveniente, cosi per",NER_authority,pending_expert_validation,proposed,41c6dee94f77109f26859817f4a14ed320b0673abb8556012181793a1d7a1083,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
8a4c3fa9449bacf2a619cf403aa63bce88340fb30f40c932185905e98caf37b5,R142_0019,ORG,institutional_terms,Zecca,Zecca,text_diplomatic,8131,8136,"c. 38v] calculate anco con quell'avantaggio della Zecca, se cosi parera alla S.ta V.

Et che questa provi",NER_authority,pending_expert_validation,proposed,41c6dee94f77109f26859817f4a14ed320b0673abb8556012181793a1d7a1083,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a74b94ed7576b67f4facca1233f184f5de673b9f9ec77a2314deade50adf8def,R142_0019,ORG,institutional_terms,Senato,senato,text_diplomatic,10142,10148,"e cadaun officio o magistrato solito darsi per il senato, eccettuato quelli del collegio acque, et biave, ",NER_authority,pending_expert_validation,proposed,41c6dee94f77109f26859817f4a14ed320b0673abb8556012181793a1d7a1083,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
7d912865f81445cee40ded0ea2b18808f79a87d7696c344751dc2619f2664fe9,R142_0019,ORG,institutional_terms,Collegio,collegio,text_diplomatic,10172,10180,"solito darsi per il senato, eccettuato quelli del collegio acque, et biave, nelli quali carichi sol[amen]te ",NER_authority,pending_expert_validation,proposed,41c6dee94f77109f26859817f4a14ed320b0673abb8556012181793a1d7a1083,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
54c87aa9f8e9c62cc1a212edc2816bba571014edd77b08a656d860d40f452514,R142_0019,ORG,institutional_terms,Senato,senato,text_diplomatic,10642,10648,"tte le leggi et ordeni già presi, et statuiti dal senato alla presente regolatione non repugnanti, et spec",NER_authority,pending_expert_validation,proposed,41c6dee94f77109f26859817f4a14ed320b0673abb8556012181793a1d7a1083,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
aa7424db800a7e1f60416f888a33cae1ccff6eb928fbd165f9b5b89776909308,R142_0020,LOC,geography,Padova,Padoa,text_diplomatic,92,97,"l[ette]re del Cl[arissi]mo s[igno]r Cap[itan]o di Padoa de 14 Luglio passato, per i quali ricerca dalla S",NER_authority,pending_expert_validation,proposed,eb682eadb5686e33eef7390d17e141768a86fb3b2926669a5474a18386112793,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
46d1d1aed0b33d6bf51b3e270df93296fb9f2a1ab8d3c8fecd5b3bfe8ae7cb4a,R142_0020,PER,actors,F[rances]co de Aluise Maffei,F[rances]co de Aluise Maffei,text_diplomatic,311,339,"prouisionati di quel capitaneato nella persona di F[rances]co de Aluise Maffei, et in luogo d'Aurelio Taparello, et come in quel",NER_person_context,pending_expert_validation,unresolved,eb682eadb5686e33eef7390d17e141768a86fb3b2926669a5474a18386112793,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
38c8cd775da930f946062b6a89bbe302d209a92dc7382098fc4825730c070961,R142_0020,ORG,institutional_terms,Senato,Senato,text_diplomatic,694,700,"paghe 8 all'anno, il qual sal[ari]o con parte del Senato sotto 30 Zener 1587 fu redutto a L[ire] 5 solamen",NER_authority,pending_expert_validation,proposed,eb682eadb5686e33eef7390d17e141768a86fb3b2926669a5474a18386112793,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ffc25adcf3a294ff7977d6debe8d48436c18b6d36c0e2743d6e447b4d02bb74d,R142_0020,LOC,geography,Padova,Padoa,marginal_note_raw,31,36,Prouisionato del Cap[itan]o di Padoa,NER_authority,pending_expert_validation,proposed,53a2ffd9fe5e955d919348df32e7ee073c1e16a94ed5b7bdcc5387b2d1852b6e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
84f0c3345da8946a0065fc31fcfbe24edd3797311e773bb9126a8e7d8eb5ce60,R142_0021,LOC,geography,Padova,Padoa,text_diplomatic,74,79,"m[ercan]tia uedute le l[ette]re del Cap[itan]o di Padoa di 25 Nou[embr]e instante, per le quali ricerca d",NER_authority,pending_expert_validation,proposed,afb91381ecaebb9c7f0122e6fb780e2a35326bd574637848c847faf9346ece5a,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
ffb2b08d8bff0c8336e21c7f75d61d7722ad536384299a25cf6cbe694356b238,R142_0021,PER,actors,Z[uan] D[ome]n[e]go Basoni da Malcesene,Z[uan] D[ome]n[e]go Basoni da Malcesene,text_diplomatic,342,381,"lla città nella persona de aless[andr]o q[uondam] Z[uan] D[ome]n[e]go Basoni da Malcesene, et in luogo di ant° Parmesan mancato di vita, et",NER_person_context,pending_expert_validation,unresolved,afb91381ecaebb9c7f0122e6fb780e2a35326bd574637848c847faf9346ece5a,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
c54a388e211aa10fed32b7be879d1dc395d371a7d49733432bfd0c2345a34c75,R142_0021,LOC,geography,Padova,Padoa,marginal_note_raw,42,47,Prou[isiona]to alla porta del portello di Padoa,NER_authority,pending_expert_validation,proposed,237d45b6d09acd7b6698f5008528b3524c8e957c7535647b716d013aac0a1ed1,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
4009ffa53bb2bcdf228d91d03b5e6ccca1bc17f48f60d1cccdb303dbe2e81864,R142_0022,PER,actors,Ferdinando Helmani,Ferdinando Helmani,text_diplomatic,10,28,Pietro et Ferdinando Helmani civilta. [cittadinanza per i fratelli Helmann q. ,NER_person_name,pending_expert_validation,unresolved,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
cc434673a686f4dae9c499ec52472205c64fa2c04d4ef9d2075b787ed5bacdce,R142_0022,PER,actors,Ferdinando Helmani,Ferdinando Helmani,text_diplomatic,152,170,ura presentata alla S.tà V.ra a nome de Pietro et Ferdinando Helmani fratelli furono figliuoli del q. D. Carlo aggiont,NER_person_name,pending_expert_validation,unresolved,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
0fd50cecbdf0bd2e15c5ca3979afd9078b9173af3c9805046017bc1538cc941e,R142_0022,ORG,institutional_terms,Senato,Senato,text_diplomatic,688,694,"hie et antiche dell'Ill.mo Mazor Cons., et Ecc.mo Senato in diversi modi, et variamente è stata concessa a",NER_authority,pending_expert_validation,proposed,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
d7fb6528be8d35d0f9d89a23a6e9dbc5af4f9b6c2a88a206d5e45d034cbeea19,R142_0022,ORG,institutional_terms,Proveditori di Commun,Prov.ri di Commun,text_diplomatic,1196,1213,"nuar con le loro famiglie, et di giustificar alli Prov.ri di Commun essa loro habitatione; tutte queste leggi furono ",NER_authority,pending_expert_validation,proposed,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
1cfee12daebd49bb674fe0626a88bb8b3ab7fe01794503bec0b4b8af805c985b,R142_0022,LOC,geography,Levante,Levante,text_diplomatic,2028,2035," è prohibito far essa navigatione, et negotio per Levante, li qual privilegiati pagano li medesimi 6 per ce",NER_authority,pending_expert_validation,proposed,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
8c86948dd4e5f2537b9139b3f3aeb2142b3984e876f3eb54510edfdaa262ce94,R142_0022,LOC,geography,Levante,Levante,text_diplomatic,2219,2226,he possono navicare et che conducono mercantie di Levante iuxta la regolatione che fu fatta l'anno 1577 a 7,NER_authority,pending_expert_validation,proposed,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
8b783e95119ae0e06eec5bf84d70a2c4c576f5e4d5b56cb525d72e10a1d7b851,R142_0022,ORG,institutional_terms,Senato,Senato,text_diplomatic,2297,2303, che fu fatta l'anno 1577 a 7 febraro dall'Ecc.mo Senato. Li forestieri poi per le mercantie che sono cond,NER_authority,pending_expert_validation,proposed,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
5d1b69ed82805a1afffbddf0ed7c1d7bc83a84161eae6b098280dda1c3dd0a22,R142_0022,LOC,geography,Ponente,Ponente,text_diplomatic,2361,2368,"estieri poi per le mercantie che sono condotte di Ponente per via da mar, et da terra, et per tutte le altr",NER_authority,pending_expert_validation,proposed,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
a9b4baea0ae101bd1275f2f6f8f9a0e4addc3ed2c245173aec25b382d67ac2ce,R142_0022,PER,actors,Guglielmo Helman,Guglielmo Helman,text_diplomatic,2785,2801,ottobre 1579 dall'Eccelso Consiglio di X al q. D. Guglielmo Helman fratello del padree di detti supplicanti in grati,NER_person_context,pending_expert_validation,unresolved,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
e1e272c2ce319b6ab8c16de370c674a756666e0fd7dea8461c83bbb3650e5f16,R142_0022,ORG,institutional_terms,Senato,Senato,text_diplomatic,2933,2939,"d'austria, et Principe di Baviera, et dall'Ecc.mo Senato sotto 23 settembre 1595 fu concesso il medesimo p",NER_authority,pending_expert_validation,proposed,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
93ad225f1c517a90a04606795695c4d50f3309db21c0a4e52d6185b7392fd343,R142_0022,PER,actors,Carlo Helman,Carlo Helman,text_diplomatic,3016,3028," concesso il medesimo privilegio al sudetto q. D. Carlo Helman, et figliuoli legitimi, et di legitimo matrimonio",NER_person_context,pending_expert_validation,unresolved,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
734922f62cdbfa68c4487c000e090b2654d4ff853e8b520cecb2c9dc118fcc75,R142_0022,LOC,geography,Venezia,Venetia,text_diplomatic,4616,4623,ssario che non dovesse altramente mandar fuori di Venetia Pietro figliol maggiore. Questi sono figliuoli na,NER_authority,pending_expert_validation,proposed,94bd2ef23b8205251f9e0422d7ac227d73c5e48615d8a2a5051afa7f8ea3a54e,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
25aad3406174592c5d85209642791f988392fc61e82256b80c16ad2f9c402372,R142_0022,PER,actors,Ferdinando Helmani,Ferdinando Helmani,marginal_note_raw,10,28,Pietro et Ferdinando Helmani civilta,NER_person_name,pending_expert_validation,unresolved,7d1d71e90f0fa77d38040e3758928b9ed0270211dcb0d0e659d2d14ea33df5f5,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
01a493f5a19703337988b0c5aa1acea3a94ded8f943fa986c8cb407c787a70a8,R142_0025,PER,actors,Valerio Bellhomo,Valerio Bellhomo,text_diplomatic,100,116,feb° passato le vien dato aviso della morte di D. Valerio Bellhomo era consule in Seragosa a nome della S.ta V. et i,NER_person_context,pending_expert_validation,unresolved,2fd01ac24405d39c343ebd513251387c48546d289c8781188afcb2f18c16dd1c,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
57f9eefd8d34270499dfdab2edaea21ee4a3e35289ba1cb562d66008a1493651,R142_0025,LOC,geography,Seragosa,Seragosa,text_diplomatic,132,140,della morte di D. Valerio Bellhomo era consule in Seragosa a nome della S.ta V. et insieme informatione dell,NER_authority,pending_expert_validation,unresolved,2fd01ac24405d39c343ebd513251387c48546d289c8781188afcb2f18c16dd1c,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
b57c058a8ad525490dca0abc4dd83451589e831660b00dbc6b9ba8eacf59303a,R142_0025,PER,actors,Valerio Mora,Valerio Mora,text_diplomatic,977,989," vien considerato in dette lettere, se non di Don Valerio Mora, e Bell'homo nepote del sudetto morto, che si ha ",NER_person_name,pending_expert_validation,unresolved,2fd01ac24405d39c343ebd513251387c48546d289c8781188afcb2f18c16dd1c,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
446ff36336a06029b76f0be03c17220f44977ba6b078a3ee0eea807981e0fe2a,R142_0025,LOC,geography,Seragosa,Saragoza,marginal_note_raw,18,26,Consule veneto in Saragoza,NER_authority,pending_expert_validation,unresolved,ec9ebcf61b1a5b65d5c83a31f8d3d92448ef13d95083a8bb81a6c4ed572c96c6,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
973fc3cbcb699eead31be24ae4dd4dab64e1eb2ee89c24e00dfad436300c371f,R142_0026,ORG,institutional_terms,Collegio,Coll[egi]o,text_diplomatic,128,138,che fu fatta terminata da quell'Ecc[ellentissi]mo Coll[egi]o unito con li n[ost]ri Precessori sotto ultimo Ago,NER_authority,pending_expert_validation,proposed,c124c717e1f953ba03ca7c64338fb18dd20df47a540596a41cc56b261624ca45,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
06f9b8c142bdd325af0a56585f7627faf08bb10008bacad1f6aef21b30b90494,R142_0026,ORG,institutional_terms,Senato,Senato,text_diplomatic,228,234,ultimo Agosto 1602 per essecution della parte del Senato di 16 Agosto med[esi]mo intorno la regolatione de,NER_authority,pending_expert_validation,proposed,c124c717e1f953ba03ca7c64338fb18dd20df47a540596a41cc56b261624ca45,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
90150437a6859a9a48b84660b2f53a9d1479df6d4698b827d512a2ca5cada48d,R142_0026,LOC,geography,Zante,Zante,text_diplomatic,348,353,"e uve passe, che nascono nelle n[ost]re Isole del Zante, Zeffalonia, et loco del Thiacchi fu fatta con so",NER_authority,pending_expert_validation,proposed,c124c717e1f953ba03ca7c64338fb18dd20df47a540596a41cc56b261624ca45,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
f475e02a3d4889bc0a43aeb74cb69ac5fd410f5b3c2782c4cc7c3a73687d8bd3,R142_0026,LOC,geography,Venezia,Venetia,text_diplomatic,467,474,"veder che esse uve passe fossero tutte condotte à Venetia p[er] importante servitio delle cose publiche, si",NER_authority,pending_expert_validation,proposed,c124c717e1f953ba03ca7c64338fb18dd20df47a540596a41cc56b261624ca45,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
aaea532815972c9e8617db7f64124b08c8a3fbe2a42819a22b7a2265dab1213e,R142_0026,LOC,geography,Venezia,Venetia,text_diplomatic,902,909,"n]te non vengono [45v] condotte, come si dovria a Venetia, iuxta l'intentione di essa regolatione, ma la ma",NER_authority,pending_expert_validation,proposed,c124c717e1f953ba03ca7c64338fb18dd20df47a540596a41cc56b261624ca45,rules-ner-1,aab4bde042c44e48e5dd7eaaf862d97e6b82c4fbcf48b269781a4312bdbcda6c
